,ip.src,port.src,ip.dst,port.dst,proto,ssl_flag,tls_version,sni_flag,cert_chain_len,self_cert_flag,valid_avg,valid_std,expire_flag,age_avg,san_dns_num_avg,consistent_flag,cert_num,fw_pkt_l_max,fw_pkt_l_min ,fw_pkt_l_avg,fw_pkt_l_var,fw_pkt_l_std,fw_byt_s,fw_pkt_s,fw_iat_min,fw_iat_max,fw_iat_avg,fw_iat_std,fw_iat_tot,fw_fin_cnt,fw_syn_cnt,fw_rst_cnt,fw_psh_cnt,fw_ack_cnt,fw_urg_cnt,fw_ece_cnt,fw_cwr_cnt,fw_10_p,fw_20_p,fw_30_p,fw_40_p,fw_50_p,fw_60_p,fw_70_p,fw_80_p,fw_90_p,fw_duration,bw_pkt_l_max,bw_pkt_l_min ,bw_pkt_l_avg,bw_pkt_l_var,bw_pkt_l_std,bw_byt_s,bw_pkt_s,bw_iat_min,bw_iat_max,bw_iat_avg,bw_iat_std,bw_iat_tot,bw_fin_cnt,bw_syn_cnt,bw_rst_cnt,bw_psh_cnt,bw_ack_cnt,bw_urg_cnt,bw_ece_cnt,bw_cwr_cnt,bw_10_p,bw_20_p,bw_30_p,bw_40_p,bw_50_p,bw_60_p,bw_70_p,bw_80_p,bw_90_p,bw_duration,fl_pkt_l_max,fl_pkt_l_min ,fl_pkt_l_avg,fl_pkt_l_var,fl_pkt_l_std,fl_byt_s,fl_pkt_s,fl_iat_min,fl_iat_max,fl_iat_avg,fl_iat_std,fl_iat_tot,fl_fin_cnt,fl_syn_cnt,fl_rst_cnt,fl_psh_cnt,fl_ack_cnt,fl_urg_cnt,fl_ece_cnt,fl_cwr_cnt,fl_10_p,fl_20_p,fl_30_p,fl_40_p,fl_50_p,fl_60_p,fl_70_p,fl_80_p,fl_90_p,fl_duration,fw_hdr_len,bw_hdr_len,down_up_ratio,fw_seg_avg,bw_seg_avg,fw_seg_cnt,bw_seg_cnt,fl_seg_cnt,conn_state
204,10.12.11.103,49219,217.29.53.132,443,1,1,3,1,1,1.0,172800000.0,0.0,0,0.9877077270772974,0.0,0,1,398,40,106.125,14826.109375,130.16960090589507,275.087475549131,2.59210813238286,0.000676999999996,1.307434999999998,0.4408987142857126,0.4352566645132935,3.086290999999989,1,2,0,2,7,0,0,0,40.0,40.0,40.0,40.0,40.0,42.400000000000006,50.8,140.20000000000007,258.7,3.086290999999989,1009,40,192.0,112218.57142857143,361.830991854853,506.9232362069938,2.6402251885780923,0.0,1.307625999999999,0.3787555714285702,0.4661743212296818,2.651288999999992,1,1,0,3,7,0,0,0,40.0,40.0,40.0,40.0,40.0,42.4,61.399999999999935,113.60000000000008,482.20000000000033,2.651288999999992,1009,40,146.2,62111.35999999998,257.96876887384195,710.5616417894515,4.860202748217862,0.0,1.307434999999998,0.2057527333333325,0.3646628283488088,3.086290999999989,2,3,0,5,14,0,0,0,40.0,40.0,40.0,40.0,40.0,41.6,50.39999999999999,144.60000000000008,318.3999999999999,3.086290999999989,160,140,1.5830388692579505,0,0,0,0,0,SF
205,10.12.5.102,49202,91.217.91.135,443,1,1,3,1,1,1.0,172800000.0,0.0,0,0.9911553891171586,0.0,0,1,813,40,132.31578947368422,40908.216066482,207.8001317055456,1256.480445335862,9.496073373660055,8.199999999192187e-05,0.9831059999999924,0.1111570555555548,0.2493428896103343,2.000826999999987,1,2,0,4,18,0,0,0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,123.20000000000006,410.6,2.000826999999987,1410,40,723.3888888888889,424045.5709876543,670.0667340680144,7818.790918649401,10.808558216395761,0.0,0.9828990000000032,0.0925192777777776,0.243960146250982,1.665346999999997,1,1,0,12,18,0,0,0,40.0,40.0,40.4,113.60000000000008,663.0,1410.0,1410.0,1410.0,1410.0,1.665346999999997,1410,40,419.8648648648648,314577.4141709277,568.6085434423895,7764.250661098369,18.49226098877629,0.0,0.9828990000000032,0.0540766756756754,0.1802928009607722,2.00083699999999,2,3,0,16,36,0,0,0,40.0,40.0,40.0,40.0,40.0,99.39999999999984,410.6,1329.8000000000002,1410.0,2.00083699999999,380,360,5.1793953858393,0,0,0,0,0,SF
206,10.12.20.101,49178,193.33.133.88,80,1,0,0,0,0,,0.0,0.0,0,0.0,0.0,0,0,409,40,103.5,18685.25,149.74077600974292,6.6059644838457325,0.0638257438052728,0.0021940000000029,74.98806099999999,18.801191,32.39919205303977,94.00595499999996,1,2,0,1,5,0,0,0,40.0,40.0,40.0,40.0,40.0,40.0,46.0,52.0,230.5,94.00595499999996,243,40,81.4,6531.039999999999,90.35374923045528,4.339528968760201,0.05331116669238576,0.0,74.9881,18.757796199999994,32.430474548575816,93.78898099999998,1,1,0,2,5,0,0,0,40.0,40.0,40.0,40.0,40.0,41.6,43.2,83.80000000000004,163.40000000000003,93.78898099999998,409,40,93.45454545454544,13281.702479338845,120.87130646796504,10.935475461069643,0.11701384248226272,0.0,74.98795999999999,8.545997454545454,22.721937037719947,94.005972,2,3,0,3,10,0,0,0,40.0,40.0,40.0,40.0,40.0,40.0,44.0,52.0,243.0,94.005972,120,100,0.6553945249597424,0,0,0,0,0,SF
207,10.12.20.101,49179,185.130.212.105,443,1,1,3,1,1,1.0,172800000.0,0.0,0,0.9842360083332177,0.0,0,1,398,40,106.0,14803.0,130.06811402382326,410.32052904251634,3.870948387193551,0.0008780000000001,0.8345040000000097,0.2952395714285712,0.2930655134981879,2.0666769999999985,1,2,0,2,7,0,0,0,40.0,40.0,40.0,40.0,40.0,42.400000000000006,50.8,139.60000000000008,257.99999999999994,2.0666769999999985,1009,40,192.0,112218.57142857143,361.830991854853,737.3146495753003,3.8401804665380217,0.0,0.8346609999999828,0.2604044285714297,0.3138929782159553,1.822831000000008,1,1,0,3,7,0,0,0,40.0,40.0,40.0,40.0,40.0,42.4,61.399999999999935,113.60000000000008,482.20000000000033,1.822831000000008,1009,40,146.13333333333333,62104.38222222223,257.9542779715226,1060.639858091033,7.258028225987908,0.0,0.8345040000000097,0.1377784666666665,0.2449719227887956,2.0666769999999985,2,3,0,5,14,0,0,0,40.0,40.0,40.0,40.0,40.0,41.6,50.39999999999999,144.40000000000006,317.99999999999994,2.0666769999999985,160,140,1.5849056603773586,0,0,0,0,0,SF
208,10.12.11.103,49221,217.29.53.132,443,1,1,3,1,1,1.0,172800000.0,0.0,0,0.9877077270869907,0.0,0,1,829,40,201.0,61765.454545454544,260.6568625607237,794.3165590393484,3.9518236768126784,6.999999982326699e-06,1.2253550000000075,0.2783524999999997,0.4155587233155032,2.7835249999999974,1,2,0,4,10,0,0,0,40.0,40.0,40.0,40.0,40.0,52.0,231.0,398.0,461.0,2.7835249999999974,1500,40,560.3846153846154,335667.775147929,603.0257786725123,3091.58562482708,5.516899536410714,0.0,1.2249079999999992,0.1812612307692299,0.3783290804549122,2.356395999999989,1,1,0,6,13,0,0,0,40.0,40.0,40.0,43.2,131.0,711.3999999999997,1058.1999999999998,1242.4000000000003,1316.0,2.356395999999989,1500,40,395.6666666666667,242194.3055555555,502.7171100665096,3411.489347179036,8.622129773830757,0.0,1.2249079999999992,0.115980625,0.2952027362458344,2.7835350000000005,2,3,0,10,23,0,0,0,40.0,40.0,40.0,40.0,48.0,210.9999999999999,478.5999999999996,901.0000000000005,1260.8,2.7835350000000005,220,260,3.2948891904115785,0,0,0,0,0,SF
209,10.12.20.101,49181,185.130.212.105,443,1,1,3,1,1,1.0,172800000.0,0.0,0,0.9842360083398786,0.0,0,1,829,40,200.9090909090909,61760.082644628106,260.64552731457127,1306.7366115669442,6.504118881102437,1.100000000064938e-05,0.7153879999999901,0.1691235999999975,0.2557890196862313,1.691235999999975,1,2,0,4,10,0,0,0,40.0,40.0,40.0,40.0,40.0,52.0,230.0,398.0,461.0,1.691235999999975,1500,40,545.6153846153846,341230.8520710059,608.0022667805248,5972.564767341198,10.946474266944252,0.0,0.7151400000000194,0.091353615384614,0.2065008034817113,1.1875969999999825,1,1,0,5,13,0,0,0,40.0,40.0,40.0,43.2,131.0,557.7999999999996,1058.1999999999998,1132.0,1426.4000000000003,1.1875969999999825,1500,40,387.625,242639.40104166663,503.1788352240099,5500.645673984365,14.190637017695881,0.0,0.7151400000000194,0.0704689999999992,0.1811427389738761,1.6912559999999814,2,3,0,9,23,0,0,0,40.0,40.0,40.0,40.0,48.0,210.1999999999999,446.6,901.0000000000005,1132.0,1.6912559999999814,220,260,3.209502262443439,0,0,0,0,0,SF
210,10.12.11.103,49222,217.29.53.132,443,1,1,3,1,1,1.0,172800000.0,0.0,0,0.9877077270926332,0.0,0,1,398,40,110.125,15681.109375,133.870339721474,472.2105941331201,4.2879509115379815,0.0003020000000049,0.551417999999984,0.2665275714285705,0.2518564355314693,1.8656929999999927,1,2,0,2,7,0,0,0,40.0,40.0,40.0,40.0,40.0,42.400000000000006,50.8,159.4000000000001,281.1,1.8656929999999927,1009,40,192.0,112218.57142857143,361.830991854853,938.6104096363982,4.888595883522908,0.0,0.5511699999999848,0.2045577142857147,0.2569337471792435,1.431904000000003,1,1,0,3,7,0,0,0,40.0,40.0,40.0,40.0,40.0,42.4,61.399999999999935,113.60000000000008,482.20000000000033,1.431904000000003,1009,40,148.33333333333334,62400.35555555556,258.5682188698445,1192.5863472715007,8.039907959133716,0.0,0.5511699999999848,0.1243795333333328,0.2146464687576347,1.8656929999999927,2,3,0,5,14,0,0,0,40.0,40.0,40.0,40.0,40.0,41.6,50.39999999999999,151.0000000000001,331.19999999999993,1.8656929999999927,160,140,1.525539160045403,0,0,0,0,0,SF
211,10.12.20.101,49182,185.130.212.105,443,1,1,3,1,1,1.0,172800000.0,0.0,0,0.9842360083466435,0.0,0,1,398,40,110.0,15651.0,133.74175542012728,967.9094036798132,8.79917639708921,0.0004270000000019,0.2318360000000154,0.129882285714286,0.1208983811812182,0.9091760000000022,1,2,0,2,7,0,0,0,40.0,40.0,40.0,40.0,40.0,42.400000000000006,50.8,158.8000000000001,280.4,0.9091760000000022,1009,40,192.0,112218.57142857143,361.830991854853,1960.4553974516364,10.210705195060607,0.0,0.2316790000000139,0.0979364285714317,0.1213084411240761,0.6855550000000221,1,1,0,3,7,0,0,0,40.0,40.0,40.0,40.0,40.0,42.4,61.399999999999935,113.60000000000008,482.20000000000033,0.6855550000000221,1009,40,148.26666666666668,62389.39555555554,258.545510408479,2446.1710383908007,16.49845574454227,0.0,0.2316790000000139,0.0606117333333334,0.1036023304057172,0.9091760000000022,2,3,0,5,14,0,0,0,40.0,40.0,40.0,40.0,40.0,41.6,50.39999999999999,150.8000000000001,330.79999999999995,0.9091760000000022,160,140,1.5272727272727273,0,0,0,0,0,SF
212,10.12.7.101,49178,79.106.41.9,449,1,0,0,0,0,,0.0,0.0,0,0.0,0.0,0,0,52,48,50.66666666666666,3.555555555555556,2.309401076758503,16.85011490226383,0.33256805728152294,3.0122570000000053,6.008452999999975,4.51035499999999,2.118630509363987,9.02070999999998,0,4,0,0,0,0,0,0,48.8,49.6,50.4,51.2,52.0,52.0,52.0,52.0,52.0,9.02070999999998,40,40,40.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0,0,1,0,1,0,0,0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,0.0,52,40,48.0,24.0,5.656854249492381,2.5492272714580912,0.05310890148871023,0.0,66.296231,18.82923525,31.73959170128716,75.31694099999999,0,4,1,0,1,0,0,0,42.4,44.8,47.2,48.8,50.0,51.2,52.0,52.0,52.0,75.31694099999999,60,20,0.2631578947368421,0,0,0,0,0,REJ
213,10.12.20.101,49183,185.130.212.105,443,1,1,3,1,1,1.0,172800000.0,0.0,0,0.9842360083505207,0.0,0,1,829,40,217.0,65088.0,268.92378102354576,1409.293151809465,6.4944384876012204,1.3999999993075107e-05,0.7622749999999883,0.1710865555555535,0.2547880359250115,1.5397789999999816,1,2,0,4,9,0,0,0,40.0,40.0,40.0,40.0,46.0,123.1999999999999,280.4,410.6,497.79999999999984,1.5397789999999816,1500,40,662.8571428571429,382336.55102040817,641.6751942728151,7110.680656113504,10.727319955343647,0.0,0.7619689999999935,0.093219928571429,0.2157809819649586,1.3050790000000063,0,1,0,7,14,0,0,0,40.0,40.0,40.0,61.40000000000002,570.0,1107.4,1316.0,1316.0,1316.0,1.3050790000000063,1500,40,477.0833333333333,298466.32638888893,558.0708944107423,7436.107921630579,15.586601757129598,0.0,0.7619689999999935,0.0641576666666665,0.1723563515499848,1.5397839999999974,1,3,0,11,23,0,0,0,40.0,40.0,40.0,40.8,91.5,364.3999999999998,846.9999999999997,1205.6000000000004,1316.0,1.5397839999999974,200,280,4.276497695852535,0,0,0,0,0,SF
214,10.12.11.103,49223,217.29.53.132,443,1,1,3,1,1,1.0,172800000.0,0.0,0,0.9877077271036748,0.0,0,1,829,40,201.0,61765.454545454544,260.6568625607237,898.0963282442582,4.468140936538598,0.0001450000000033,1.152228000000008,0.2461873999999994,0.3785328993995442,2.4618739999999946,1,2,0,4,10,0,0,0,40.0,40.0,40.0,40.0,40.0,52.0,231.0,398.0,461.0,2.4618739999999946,1500,40,743.2,438188.8266666668,685.1919647598246,5498.356362344977,7.398219002078818,0.0,1.1518540000000144,0.1351676666666681,0.3197648635639888,2.0275150000000224,0,1,0,4,15,0,0,0,40.0,40.0,40.8,96.20000000000005,1009.0,1132.0,1426.3999999999996,1500.0,1500.0,2.0275150000000224,1500,40,513.8076923076923,350688.4630177515,603.9172141431817,5426.334232780355,10.561021786981753,0.0,1.1518540000000144,0.0946878076923077,0.2577682911920736,2.4618830000000003,1,3,0,8,25,0,0,0,40.0,40.0,40.0,40.0,91.5,398.0,919.0,1132.0,1500.0,2.4618830000000003,220,300,5.042062415196743,0,0,0,0,0,SF
215,10.12.19.102,49187,193.33.133.88,80,1,0,0,0,0,,0.0,0.0,0,0.0,0.0,0,0,409,40,103.5,18685.25,149.74077600974292,6.485823118631908,0.06266495766794114,0.0002079999999864,74.94699399999999,19.149458400000004,32.359827451851835,95.74729200000002,1,2,0,1,5,0,0,0,40.0,40.0,40.0,40.0,40.0,40.0,46.0,52.0,230.5,95.74729200000002,243,40,81.4,6531.039999999999,90.35374923045528,4.268337074962507,0.0524365734024878,0.0,74.94698,19.0706588,32.41736306087297,95.353294,1,1,0,2,5,0,0,0,40.0,40.0,40.0,40.0,40.0,41.6,43.2,83.80000000000004,163.40000000000003,95.353294,409,40,93.45454545454544,13281.702479338845,120.87130646796504,10.736593949881264,0.11488573292674503,0.0,74.946841,8.704301000000003,22.778731141542806,95.74731100000002,2,3,0,3,10,0,0,0,40.0,40.0,40.0,40.0,40.0,40.0,44.0,52.0,243.0,95.74731100000002,120,100,0.6553945249597424,0,0,0,0,0,SF
216,10.12.19.102,49188,185.130.212.105,443,1,1,3,1,1,1.0,172800000.0,0.0,0,0.9842360083569096,0.0,0,1,398,40,106.0,14803.0,130.06811402382326,448.0111580137474,4.2265203586202595,0.000866000000002,0.9619130000000098,0.2704014285714282,0.3264241814310873,1.8928099999999968,1,2,0,2,7,0,0,0,40.0,40.0,40.0,40.0,40.0,42.400000000000006,50.8,139.60000000000008,257.99999999999994,1.8928099999999968,1009,40,192.0,112218.57142857143,361.830991854853,793.2624630445383,4.13157532835697,0.0,0.9622129999999912,0.2420384285714273,0.342008748753037,1.6942689999999914,1,1,0,3,7,0,0,0,40.0,40.0,40.0,40.0,40.0,42.4,61.399999999999935,113.60000000000008,482.20000000000033,1.6942689999999914,1009,40,146.13333333333333,62104.38222222223,257.9542779715226,1158.0665782619508,7.924725672412987,0.0,0.9619130000000098,0.1261873333333331,0.2552078565183069,1.8928099999999968,2,3,0,5,14,0,0,0,40.0,40.0,40.0,40.0,40.0,41.6,50.39999999999999,144.40000000000006,317.99999999999994,1.8928099999999968,160,140,1.5849056603773586,0,0,0,0,0,SF
217,10.12.19.102,49190,185.130.212.105,443,1,1,3,1,1,1.0,172800000.0,0.0,0,0.9842360083598033,0.0,0,1,829,40,200.9090909090909,61760.082644628106,260.64552731457127,1608.5349885473815,8.006282748425882,1.999999994950485e-06,0.6485749999999939,0.1373920999999995,0.214748912123203,1.3739209999999955,1,2,0,4,10,0,0,0,40.0,40.0,40.0,40.0,40.0,52.0,230.0,398.0,461.0,1.3739209999999955,1500,40,509.5,333813.39285714284,599.5759719617241,6788.09680151494,13.323055547625001,0.0,0.6479940000000113,0.075057857142858,0.179624248815244,1.050810000000013,1,1,0,6,14,0,0,0,40.0,40.0,40.0,40.8,87.5,382.19999999999993,1021.3,1132.0,1389.6000000000004,1.050810000000013,1500,40,373.72,237574.2016,497.4667091039024,6800.205833052489,18.19599120478564,0.0,0.6479940000000113,0.0549571600000001,0.1482132052578551,1.373929000000004,2,3,0,10,24,0,0,0,40.0,40.0,40.0,40.0,44.0,170.59999999999985,435.5999999999999,865.0000000000005,1132.0,1.373929000000004,220,280,3.227601809954751,0,0,0,0,0,SF
218,10.12.19.102,49191,185.130.212.105,443,1,1,3,1,1,1.0,172800000.0,0.0,0,0.9842360083654166,0.0,0,1,398,40,110.0,15651.0,133.74175542012728,1097.3471632329,9.975883302117273,0.0004550000000165,0.2063339999999982,0.1145619999999983,0.1065566471694712,0.8019339999999886,1,2,0,2,7,0,0,0,40.0,40.0,40.0,40.0,40.0,42.400000000000006,50.8,158.8000000000001,280.4,0.8019339999999886,1009,40,192.0,112218.57142857143,361.830991854853,2234.5774254476373,11.638424090873112,0.0,0.2061999999999955,0.0859222857142835,0.1063290079810693,0.6014559999999847,1,1,0,3,7,0,0,0,40.0,40.0,40.0,40.0,40.0,42.4,61.399999999999935,113.60000000000008,482.20000000000033,0.6014559999999847,1009,40,148.26666666666668,62389.39555555554,258.545510408479,2773.295557988602,18.704781191469888,0.0,0.2061999999999955,0.0534622666666659,0.0913316784546992,0.8019339999999886,2,3,0,5,14,0,0,0,40.0,40.0,40.0,40.0,40.0,41.6,50.39999999999999,150.8000000000001,330.79999999999995,0.8019339999999886,160,140,1.5272727272727273,0,0,0,0,0,SF
219,10.12.19.102,49192,185.130.212.105,443,1,1,3,1,1,1.0,172800000.0,0.0,0,0.9842360083692882,0.0,0,1,829,40,176.15384615384616,55629.05325443788,245.4889156200493,1742.0105235692558,9.889142710218483,1.0000000003174137e-05,0.7032739999999933,0.1095477499999996,0.2071433629183231,1.3145729999999958,1,2,0,4,12,0,0,0,40.0,40.0,40.0,40.0,40.0,42.39999999999999,123.19999999999976,330.80000000000024,448.4,1.3145729999999958,1500,40,763.5882352941177,387252.24221453286,641.4479771212481,11706.184772130213,15.330493885387382,0.0,0.7030810000000258,0.0652294705882354,0.1769099842074124,1.108901000000003,1,1,0,8,17,0,0,0,40.0,40.0,43.2,359.0000000000002,1009.0,1242.4,1316.0,1316.0,1500.0,1.108901000000003,1500,40,509.03333333333336,328284.9655555557,582.7564987038835,11616.62034015374,22.820942322350344,0.0,0.7030810000000258,0.0438194,0.1386865116981752,1.3145820000000017,2,3,0,12,29,0,0,0,40.0,40.0,40.0,40.0,91.5,423.19999999999993,882.9999999999995,1316.0,1334.4000000000003,1.3145820000000017,260,340,5.668558951965066,0,0,0,0,0,SF
220,10.12.11.101,49169,94.250.252.168,443,1,0,0,0,0,,0.0,0.0,0,0.0,0.0,0,0,52,48,50.66666666666666,3.555555555555556,2.309401076758503,16.85876415054791,0.332738766129235,3.009725000000003,6.00635699999998,4.508040999999992,2.11893880792059,9.016081999999985,0,4,0,0,0,0,0,0,48.8,49.6,50.4,51.2,52.0,52.0,52.0,52.0,52.0,9.016081999999985,40,40,40.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0,0,1,0,1,0,0,0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,0.0,52,40,48.0,24.0,5.656854249492381,2.5432989695228145,0.052985395198391974,0.0,66.47641899999999,18.873125249999998,31.830120039787705,75.49250099999998,0,4,1,0,1,0,0,0,42.4,44.8,47.2,48.8,50.0,51.2,52.0,52.0,52.0,75.49250099999998,60,20,0.2631578947368421,0,0,0,0,0,REJ
221,10.12.18.101,49205,193.33.133.88,80,1,0,0,0,0,,0.0,0.0,0,0.0,0.0,0,0,412,40,104.0,18992.0,150.96489658195378,6.646879205529205,0.06391230005316545,0.0002230000000054,75.09089600000001,18.7757286,32.4492561474019,93.878643,1,2,0,1,5,0,0,0,40.0,40.0,40.0,40.0,40.0,40.0,46.0,52.0,232.0,93.878643,243,40,81.4,6531.039999999999,90.35374923045528,4.345129006293016,0.05337996322227292,0.0,75.09086000000002,18.733621000000007,32.47949263948284,93.66810500000004,1,1,0,2,5,0,0,0,40.0,40.0,40.0,40.0,40.0,41.6,43.2,83.80000000000004,163.40000000000003,93.66810500000004,412,40,93.72727272727272,13454.561983471074,121.65532533275386,10.982261570414405,0.11717252887930012,0.0,75.09076100000001,8.53442363636364,22.74474925754967,93.87866000000002,2,3,0,3,10,0,0,0,40.0,40.0,40.0,40.0,40.0,40.0,44.0,52.0,243.0,93.87866000000002,120,100,0.6522435897435898,0,0,0,0,0,SF
222,10.12.18.101,49206,185.130.212.105,443,1,1,3,1,1,1.0,172800000.0,0.0,0,0.9842360083728414,0.0,0,1,398,40,106.0,14803.0,130.06811402382326,849.9293396008783,8.018201316989417,0.0008629999999811,0.2841559999999958,0.1425328571428597,0.1035389286587892,0.9977300000000184,1,2,0,2,7,0,0,0,40.0,40.0,40.0,40.0,40.0,42.400000000000006,50.8,139.60000000000008,257.99999999999994,0.9977300000000184,1009,40,192.0,112218.57142857143,361.830991854853,1640.1805174867102,8.542606861909949,0.0,0.2843430000000069,0.1170602857142861,0.1145697450620022,0.819422000000003,1,1,0,3,7,0,0,0,40.0,40.0,40.0,40.0,40.0,42.4,61.399999999999935,113.60000000000008,482.20000000000033,0.819422000000003,1009,40,146.13333333333333,62104.38222222223,257.9542779715226,2196.9871608551007,15.034127469355159,0.0,0.2841559999999958,0.0665153333333345,0.0999806946405627,0.9977300000000184,2,3,0,5,14,0,0,0,40.0,40.0,40.0,40.0,40.0,41.6,50.39999999999999,144.40000000000006,317.99999999999994,0.9977300000000184,160,140,1.5849056603773586,0,0,0,0,0,SF
223,10.12.12.105,49209,94.242.198.167,1488,1,0,0,0,0,,0.0,0.0,0,0.0,0.0,0,0,447,40,197.8571428571429,21384.408163265303,157.95086638089765,22.81845781592892,0.11532794564007394,0.000234000000006,60.06018700000001,10.116079500000003,24.467644539698817,60.696477000000016,0,2,0,4,6,0,0,0,40.0,42.400000000000006,49.6,130.00000000000006,247.0,254.8,267.79999999999995,291.20000000000005,358.20000000000005,60.696477000000016,276,40,97.42857142857144,8409.959183673469,99.05361703450838,11.262529192161898,0.11559780695767344,0.0,60.060225,8.650683142857146,22.669633704805054,60.55478200000002,0,1,0,2,7,0,0,0,40.0,40.0,40.0,40.0,40.0,42.4,75.59999999999988,170.40000000000012,231.6,60.55478200000002,447,40,147.64285714285714,17418.658163265307,136.96187405645026,34.05462579452555,0.23065542386229204,0.0,60.060102,4.33547142857143,16.03877358897158,60.69660000000002,0,3,0,6,13,0,0,0,40.0,40.0,40.0,40.8,48.0,171.99999999999997,248.3,266.4,292.1,60.69660000000002,140,140,0.4924187725631769,0,0,0,0,0,S1
224,10.12.18.101,49208,185.130.212.105,443,1,1,3,1,1,1.0,172800000.0,0.0,0,0.9842360083762443,0.0,0,1,829,40,187.5,58591.25,252.81955476728317,1948.011469891539,10.389394506088209,6.500000000642103e-05,0.6045440000000042,0.1050021818181815,0.1850627470453299,1.1550239999999974,1,2,0,4,11,0,0,0,40.0,40.0,40.0,40.0,40.0,47.2,176.59999999999988,364.4000000000001,454.7000000000001,1.1550239999999974,1488,40,587.75,416186.1875,673.8110235478086,7220.619460147842,12.285188362650517,0.0,0.6042419999999993,0.0813988333333336,0.1788335316223306,0.9767860000000042,1,1,0,6,12,0,0,0,40.0,40.0,40.0,41.6,87.5,657.7999999999997,1146.1999999999998,1431.4,1488.0,0.9767860000000042,1488,40,387.625,277438.734375,538.0532390418985,8054.3153312502545,20.778627104160606,0.0,0.6042419999999993,0.0481263750000001,0.1331042679019828,1.155033000000003,2,3,0,10,23,0,0,0,40.0,40.0,40.0,40.0,42.0,115.19999999999992,404.29999999999984,901.0000000000005,1403.1,1.155033000000003,240,240,3.1346666666666665,0,0,0,0,0,SF
225,10.12.18.101,49209,185.130.212.105,443,1,1,3,1,1,1.0,172800000.0,0.0,0,0.9842360083797802,0.0,0,1,398,40,110.0,15651.0,133.74175542012728,1230.4181743949978,11.185619767227253,0.0005200000000229,0.1843670000000088,0.102172,0.0947712557758565,0.715204,1,2,0,2,7,0,0,0,40.0,40.0,40.0,40.0,40.0,42.400000000000006,50.8,158.8000000000001,280.4,0.715204,1009,40,192.0,112218.57142857143,361.830991854853,2482.994077024566,12.932260817836285,0.0,0.1841469999999958,0.0773259999999993,0.0954318338152091,0.5412819999999954,1,1,0,3,7,0,0,0,40.0,40.0,40.0,40.0,40.0,42.4,61.399999999999935,113.60000000000008,482.20000000000033,0.5412819999999954,1009,40,148.26666666666668,62389.39555555554,258.545510408479,3109.6022952891763,20.9730370635511,0.0,0.1841469999999958,0.0476802666666666,0.0813211701469342,0.715204,2,3,0,5,14,0,0,0,40.0,40.0,40.0,40.0,40.0,41.6,50.39999999999999,150.8000000000001,330.79999999999995,0.715204,160,140,1.5272727272727273,0,0,0,0,0,SF
226,10.12.18.101,49210,185.130.212.105,443,1,1,3,1,1,1.0,172800000.0,0.0,0,0.9842360083827314,0.0,0,1,829,40,200.9090909090909,61760.082644628106,260.64552731457127,1422.9220509135598,7.082417447986045,1.3999999993075107e-05,1.0137850000000128,0.1553142000000008,0.3130309028915015,1.5531420000000082,1,2,0,4,10,0,0,0,40.0,40.0,40.0,40.0,40.0,52.0,230.0,398.0,461.0,1.5531420000000082,1500,40,808.8125,461866.02734375,701.8953596037898,9382.370192178723,11.600179512777961,0.0,1.0135560000000226,0.0862055625,0.2547327479839716,1.379289,1,1,0,5,16,0,0,0,40.0,40.0,42.0,131.0,1069.0,1452.0,1488.0,1500.0,1500.0,1.379289,1500,40,561.1481481481482,388078.2743484226,634.826245380074,9754.618329874917,17.383320896747588,0.0,1.0135560000000226,0.0575264074074073,0.199338406781279,1.5532129999999995,2,3,0,9,26,0,0,0,40.0,40.0,40.0,41.6,131.0,435.8,1033.0,1471.2,1500.0,1.5532129999999995,220,320,5.855656108597285,0,0,0,0,0,SF
227,10.12.7.101,49179,79.106.41.9,449,1,0,0,0,0,,0.0,0.0,0,0.0,0.0,0,0,52,48,50.66666666666666,3.555555555555556,2.309401076758503,16.85298641017309,0.332624731779732,3.012097000000012,6.007075999999984,4.5095864999999975,2.117769960411285,9.019172999999997,0,4,0,0,0,0,0,0,48.8,49.6,50.4,51.2,52.0,52.0,52.0,52.0,52.0,9.019172999999997,40,40,40.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0,0,1,0,1,0,0,0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,0.0,52,40,48.0,24.0,5.656854249492381,2.552531089828674,0.05317773103809737,0.0,66.20028300000001,18.804864,31.691973323715533,75.21945600000001,0,4,1,0,1,0,0,0,42.4,44.8,47.2,48.8,50.0,51.2,52.0,52.0,52.0,75.21945600000001,60,20,0.2631578947368421,0,0,0,0,0,REJ
